datetime,open,high,low,close,volume
"28,07,23 09:19",29134,29139.51,29134,29139.5,11.29428
"28,07,23 09:04",29149.99,29150,29149.99,29150,16.80857
"28,07,23 08:49",29170.3,29172.59,29170.3,29172.59,29.05824
"28,07,23 08:34",29176.98,29176.98,29172.81,29172.82,12.77263
"28,07,23 08:19",29151.25,29152.43,29151.25,29152.43,29.70679
"28,07,23 08:04",29148.83,29148.83,29147.99,29148,27.95711
"28,07,23 07:49",29146.69,29146.69,29140.15,29140.16,20.26438
"28,07,23 07:34",29188,29188.01,29183.48,29183.49,30.37895
"28,07,23 07:19",29179.59,29187,29179.59,29186,65.51708
"28,07,23 07:04",29194.91,29194.91,29194.9,29194.91,2.40438
"28,07,23 06:49",29199.33,29199.34,29197.41,29197.42,25.36801
"28,07,23 06:34",29192.92,29192.92,29190.61,29190.61,25.05681
"28,07,23 06:19",29206.1,29206.11,29200.95,29200.96,17.00811
"28,07,23 06:04",29166.02,29166.03,29162.76,29165.69,12.48959
"28,07,23 05:49",29190.94,29193.33,29189.23,29189.24,14.98357
"28,07,23 05:34",29200.01,29203.13,29200,29203.13,11.33842
"28,07,23 05:19",29235.94,29235.94,29234,29234.01,12.84273
"28,07,23 05:04",29253.38,29253.39,29250.46,29250.46,9.37328
"28,07,23 04:49",29261.56,29264,29261.55,29264,3.24919
"28,07,23 04:34",29246.67,29258.96,29246.66,29254,26.9244
"28,07,23 04:19",29242.32,29242.32,29238.31,29238.32,7.52241
"28,07,23 04:04",29236,29237.3,29233.36,29237.29,30.97619
"28,07,23 03:49",29213.55,29213.56,29213.55,29213.55,0.84192
"28,07,23 03:34",29268,29268.01,29264.7,29264.71,3.79289
"28,07,23 03:19",29217.78,29217.78,29217.77,29217.77,2.71528
"28,07,23 03:04",29229.98,29229.99,29229.98,29229.98,2.81755
"28,07,23 02:49",29199.99,29200,29196.19,29199.11,52.73584
"28,07,23 02:34",29216.02,29216.02,29215.43,29215.44,6.6706
"28,07,23 02:19",29239.85,29239.86,29239.85,29239.86,1.78422
"28,07,23 02:04",29260.2,29261.52,29260.19,29261.51,23.64362
"28,07,23 01:49",29266,29270,29265.92,29265.93,32.93003
"28,07,23 01:34",29269.81,29270.8,29269.81,29270.79,1.71271
"28,07,23 01:19",29286.79,29287.39,29286.79,29287.39,1.25399
"28,07,23 01:04",29270.91,29270.91,29270.9,29270.91,3.40773
"28,07,23 00:49",29283.13,29286.13,29275.24,29275.24,11.93776
"28,07,23 00:34",29234.81,29234.81,29230.41,29230.41,16.33291
"28,07,23 00:19",29233.28,29233.97,29233.27,29233.95,14.86052
"28,07,23 00:04",29217.51,29217.52,29212.5,29212.51,10.06855
"27,07,23 23:49",29208.17,29208.17,29206.16,29206.16,4.12802
"27,07,23 23:34",29207.78,29207.78,29206,29206.01,7.19135
"27,07,23 23:19",29186.01,29188,29186,29187.99,2.92398
"27,07,23 23:04",29187.51,29190,29187.51,29189.99,8.531
"27,07,23 22:49",29216.52,29216.53,29216.52,29216.53,1.84694
"27,07,23 22:34",29213.44,29213.44,29213.43,29213.43,1.86997
"27,07,23 22:19",29231.47,29233.09,29230,29233.09,14.90129
"27,07,23 22:04",29221.84,29226.32,29221.84,29226.31,9.46215
"27,07,23 21:49",29232.04,29232.04,29227.53,29231.38,18.29387
"27,07,23 21:34",29193.35,29195,29193.35,29194.99,5.376
"27,07,23 21:19",29172,29172.01,29172,29172.01,7.77324
"27,07,23 21:04",29151.24,29155.42,29151.24,29155.41,23.03184
"27,07,23 20:49",29144,29145.46,29144,29145.45,3.85222
"27,07,23 20:34",29139.69,29139.69,29134.49,29135.99,11.77071
"27,07,23 20:19",29163.74,29168.2,29163.73,29166.67,16.54187
"27,07,23 20:04",29180.4,29184,29179.49,29182,11.10999
"27,07,23 19:49",29115.99,29126.33,29111.98,29119.59,34.43259
"27,07,23 19:34",29130.6,29132,29130.01,29131.12,8.22489
"27,07,23 19:19",29167.97,29178.94,29167.97,29174.41,13.86061
"27,07,23 19:04",29130.96,29137.5,29128.01,29129.93,35.37593
"27,07,23 18:49",29158.34,29165.85,29158.34,29160.5,18.61788
"27,07,23 18:34",29178.11,29178.11,29156.01,29156.02,24.81991
"27,07,23 18:19",29189.38,29206.41,29189.38,29206.4,28.42573
"27,07,23 18:04",29233.99,29234,29228.55,29228.56,11.86568
"27,07,23 17:49",29247.99,29248,29240,29240,13.78259
"27,07,23 17:34",29274.15,29274.15,29255.41,29255.42,27.61536
"27,07,23 17:19",29254.3,29258.78,29240.82,29240.83,34.23465
"27,07,23 17:04",29274,29280.87,29270.01,29274.01,18.77234
"27,07,23 16:49",29312.01,29312.01,29303.09,29303.1,15.03657
"27,07,23 16:34",29329.26,29329.85,29329.26,29329.27,7.65055
"27,07,23 16:19",29292.01,29292.01,29280,29283.98,18.2174
"27,07,23 16:04",29307.67,29307.67,29302,29307.09,9.71434
"27,07,23 15:49",29335.87,29346.29,29335,29335,40.69534
"27,07,23 15:34",29336.26,29343.16,29334.27,29343.15,18.31971
"27,07,23 15:19",29300.2,29303.51,29286.83,29286.83,36.9174
"27,07,23 15:04",29319.01,29326,29319,29321.24,24.89548
"27,07,23 14:49",29356.01,29356.01,29345,29345.01,47.30484
"27,07,23 14:34",29400.01,29400.01,29395.99,29396,4.89597
"27,07,23 14:19",29434,29436.79,29434,29436.79,11.67804
"27,07,23 14:04",29425.44,29425.44,29417.85,29417.85,17.57476
"27,07,23 13:49",29446.96,29458.99,29443.24,29458.98,58.34471
"27,07,23 13:34",29482.64,29502.5,29482.63,29502.5,24.50561
"27,07,23 13:19",29458.64,29463.28,29458.63,29463.26,26.88356
"27,07,23 13:04",29493.62,29493.62,29490,29490.01,7.68818
"27,07,23 12:49",29478.36,29484.94,29478.35,29484.93,8.44934
"27,07,23 12:34",29484,29491.12,29483.99,29490.93,8.7979
"27,07,23 12:19",29494.99,29498,29494.99,29497.99,5.11528
"27,07,23 12:04",29489.84,29489.85,29487.56,29487.56,4.82872
"27,07,23 11:49",29511.5,29518.14,29511.5,29518.14,9.44754
"27,07,23 11:34",29489.99,29494.28,29489.99,29494.27,3.57448
"27,07,23 11:19",29478,29478.01,29476.93,29476.94,4.00309
"27,07,23 11:04",29472.75,29472.75,29472.74,29472.75,4.62057
"27,07,23 10:49",29483.14,29484.99,29480.01,29484.98,23.39886
"27,07,23 10:34",29512.5,29519.04,29512.5,29519.04,21.52899
"27,07,23 10:19",29544,29544.01,29543.09,29544.01,11.5048
"27,07,23 10:04",29529.1,29529.11,29524.36,29524.37,14.96105
"27,07,23 09:49",29543.52,29558,29543.51,29552.94,30.79349
"27,07,23 09:34",29504.23,29504.24,29504.23,29504.24,6.12995
"27,07,23 09:19",29487.99,29488,29487.99,29488,5.23217
"27,07,23 09:04",29472.92,29475.8,29470,29475.79,10.23303
"27,07,23 08:49",29469.57,29469.58,29469.57,29469.57,8.76652
"27,07,23 08:34",29448,29448,29447.99,29447.99,6.2348
"27,07,23 08:19",29408,29411.71,29408,29411.7,12.21145
"27,07,23 08:04",29406.52,29406.53,29402.23,29402.23,14.83979
"27,07,23 07:49",29452.5,29452.51,29447.34,29447.35,16.71166
"27,07,23 07:34",29449.92,29453.46,29449.92,29453.46,12.57245
"27,07,23 07:19",29432,29432,29431.99,29431.99,3.9145
"27,07,23 07:04",29407.7,29407.7,29404.07,29404.08,8.78497
"27,07,23 06:49",29390.01,29392.95,29390.01,29392.95,18.05629
"27,07,23 06:34",29438.87,29438.88,29438.87,29438.88,6.05767
"27,07,23 06:19",29468.01,29468.02,29465.69,29465.69,11.25439
"27,07,23 06:04",29473.94,29473.95,29470.13,29470.13,6.24917
"27,07,23 05:49",29471.99,29478.21,29471.99,29478.21,5.70882
"27,07,23 05:34",29458.46,29458.47,29458.46,29458.47,1.39039
"27,07,23 05:19",29477.05,29481.28,29477.04,29481.13,25.40743
"27,07,23 05:04",29482.59,29482.6,29479.23,29479.24,9.44427
"27,07,23 04:49",29464.25,29464.26,29460.15,29463.11,12.64706
"27,07,23 04:34",29459.99,29462.16,29459.99,29462.15,3.41122
"27,07,23 04:19",29436.37,29444.8,29436.37,29444.8,10.38297
"27,07,23 04:04",29417.63,29417.63,29415.74,29415.75,20.40587
"27,07,23 03:49",29435.01,29435.95,29435.01,29435.95,4.96028
"27,07,23 03:34",29421.99,29422,29421.99,29421.99,4.86848
"27,07,23 03:19",29431.71,29431.72,29427.49,29427.5,12.63974
"27,07,23 03:04",29418.72,29422.5,29418.71,29422.5,6.23286
"27,07,23 02:49",29394.99,29398.16,29394.99,29398.15,4.41112
"27,07,23 02:34",29362.28,29369.04,29362.27,29369.03,12.21881
"27,07,23 02:19",29350.08,29350.65,29346.14,29350.64,26.06534
"27,07,23 02:04",29391.91,29391.91,29386.54,29386.55,9.77783
"27,07,23 01:49",29379.73,29379.73,29379.72,29379.72,2.85691
"27,07,23 01:34",29373.36,29383.65,29364.49,29365.03,86.69933
"27,07,23 01:19",29396.01,29396.01,29391.72,29395.99,23.58278
"27,07,23 01:04",29341.82,29341.83,29341.82,29341.82,4.97269
"27,07,23 00:49",29309.99,29312,29302.01,29311.99,13.44377
"27,07,23 00:34",29348,29348.01,29338.29,29342.94,13.62822
"27,07,23 00:19",29316.53,29316.53,29304.19,29315.99,28.36389
"27,07,23 00:04",29338.01,29339.46,29334.99,29339.45,18.04326
"26,07,23 23:49",29332.01,29339.34,29327.44,29339.34,21.34347
"26,07,23 23:34",29386.98,29390,29374,29374.01,16.50886
"26,07,23 23:19",29442.13,29442.13,29436.54,29436.55,9.62462
"26,07,23 23:04",29471.29,29480.44,29471.29,29480.44,12.33585
"26,07,23 22:49",29442.16,29442.17,29442.16,29442.17,3.83694
"26,07,23 22:34",29465,29465.01,29460,29461.18,11.92864
"26,07,23 22:19",29493.08,29493.08,29493.07,29493.08,5.32532
"26,07,23 22:04",29492.14,29492.15,29482.38,29482.39,9.43147
"26,07,23 21:49",29517.26,29523.83,29517.25,29523.82,9.84594
"26,07,23 21:34",29495.1,29495.11,29486.25,29486.5,26.03953
"26,07,23 21:19",29657.6,29658.36,29650,29650.01,30.03297
"26,07,23 21:04",29615.82,29627.5,29615.81,29627.5,9.13138
"26,07,23 20:49",29612,29628.51,29609.01,29622.7,108.22914
"26,07,23 20:34",29518,29530,29512.93,29512.94,67.47791
"26,07,23 20:19",29478.6,29550,29471,29512.46,346.48597
"26,07,23 20:04",29393.26,29400,29390.3,29399.99,21.73068
"26,07,23 19:49",29401.93,29401.94,29385,29385.01,19.21717
"26,07,23 19:34",29347.23,29351,29347.23,29347.24,16.41902
"26,07,23 19:19",29240.51,29240.51,29226,29239.96,33.08711
"26,07,23 19:04",29339.99,29348,29338.22,29347.99,36.7931
"26,07,23 18:49",29360.02,29360.02,29345,29350.62,59.52789
"26,07,23 18:34",29293.31,29301.21,29280,29280,25.5189
"26,07,23 18:19",29288,29306.55,29284.87,29305.53,43.27709
"26,07,23 18:04",29293.43,29320,29293.42,29320,37.51265
"26,07,23 17:49",29297.99,29303.11,29297.99,29303.1,8.7397
"26,07,23 17:34",29299.82,29299.82,29298,29298.01,4.69371
"26,07,23 17:19",29307.93,29307.94,29304,29304.01,11.67201
"26,07,23 17:04",29320.68,29320.68,29320.67,29320.68,5.29625
"26,07,23 16:49",29296.52,29296.53,29296.52,29296.52,1.74308
"26,07,23 16:34",29290.18,29321.23,29290.18,29321.22,77.02235
"26,07,23 16:19",29366.96,29366.97,29330,29330.01,57.66235
"26,07,23 16:04",29324.43,29324.44,29319.14,29321.68,19.37505
"26,07,23 15:49",29317.07,29330,29317.07,29330,18.62964
"26,07,23 15:34",29319.99,29321.83,29316.51,29316.51,34.26298
"26,07,23 15:19",29300.3,29300.3,29296.65,29299.99,11.64293
"26,07,23 15:04",29280,29285,29279.99,29285,8.90241
"26,07,23 14:49",29273.58,29273.59,29262.86,29268.64,27.50903
"26,07,23 14:34",29281.28,29281.7,29278,29281.69,13.77149
"26,07,23 14:19",29262.5,29265.49,29262.5,29265.49,8.6061
"26,07,23 14:04",29261.47,29262,29220.01,29261.99,81.61951
"26,07,23 13:49",29279.99,29295.4,29279.99,29288.63,40.09129
"26,07,23 13:34",29234.11,29246.76,29234.1,29246.75,18.26209
"26,07,23 13:19",29276,29276.01,29264,29264,17.39475
"26,07,23 13:04",29248.97,29257.48,29248.6,29248.61,131.05696
"26,07,23 12:49",29224.02,29224.03,29216.53,29216.53,8.50023
"26,07,23 12:34",29236.01,29236.01,29226.01,29226.05,10.81328
"26,07,23 12:19",29196.48,29196.48,29196.47,29196.47,1.60605
"26,07,23 12:04",29178.81,29180,29178.81,29180,13.58185
"26,07,23 11:49",29182.75,29182.76,29175.54,29175.55,10.58781
"26,07,23 11:34",29205.99,29205.99,29205.98,29205.98,2.44654
"26,07,23 11:19",29214.77,29214.77,29205.4,29205.41,38.56543
"26,07,23 11:04",29192,29200,29192,29200,11.24263
"26,07,23 10:49",29199.81,29199.82,29196,29196.01,5.82073
"26,07,23 10:34",29194.98,29195.1,29194.98,29195.09,7.29994
"26,07,23 10:19",29185,29185,29182.37,29182.38,5.93706
"26,07,23 10:04",29185.01,29185.01,29184.4,29184.41,8.97847
"26,07,23 09:49",29186.36,29192.67,29186.36,29192.66,10.5095
"26,07,23 09:34",29197.75,29202,29197.75,29201.99,20.18866
"26,07,23 09:19",29221.44,29221.45,29215,29215,9.21349
"26,07,23 09:04",29224.27,29224.28,29224.27,29224.27,5.14407
"26,07,23 08:49",29231.37,29231.37,29231.36,29231.36,5.75855
"26,07,23 08:34",29221.15,29221.15,29221.14,29221.14,2.09529
"26,07,23 08:19",29229.69,29229.7,29229.69,29229.7,5.56625
"26,07,23 08:04",29226.01,29226.01,29226,29226,14.92824
"26,07,23 07:49",29209.09,29209.1,29209.09,29209.1,2.43194
"26,07,23 07:34",29210.99,29211,29210.99,29210.99,2.45317
"26,07,23 07:19",29234.01,29234.01,29207.8,29207.81,38.66396
"26,07,23 07:04",29218.69,29222.31,29218.69,29222.3,5.15136
"26,07,23 06:49",29216.61,29216.62,29216.61,29216.62,1.53029
"26,07,23 06:34",29263.59,29267.02,29262.36,29262.36,36.49165
"26,07,23 06:19",29259,29267.99,29258.99,29267.99,10.65529
"26,07,23 06:04",29252.15,29252.15,29252.14,29252.14,1.8453
"26,07,23 05:49",29260.91,29262,29260,29262,16.08217
"26,07,23 05:34",29221.85,29221.86,29219.48,29219.48,4.49526
"26,07,23 05:19",29244,29244.01,29244,29244,4.63554
"26,07,23 05:04",29202.31,29202.32,29202.31,29202.31,0.96471
"26,07,23 04:49",29206.64,29206.64,29206.63,29206.63,1.39395
"26,07,23 04:34",29234.3,29234.31,29230.01,29230.02,7.70102
"26,07,23 04:19",29218,29225.26,29217.99,29225.26,9.45783
"26,07,23 04:04",29232.01,29232.01,29230,29230,5.49005
"26,07,23 03:49",29244,29247.34,29244,29247.34,4.84205
"26,07,23 03:34",29218,29218.01,29210,29212,41.44652
"26,07,23 03:19",29281.97,29281.98,29279.01,29280.02,17.65956
"26,07,23 03:04",29259.81,29267.31,29259.8,29265.99,18.89712
"26,07,23 02:49",29184.63,29188.36,29184.62,29188.35,4.84143
"26,07,23 02:34",29184,29184,29175.64,29175.64,21.92306
"26,07,23 02:19",29140.01,29151.46,29140,29151.45,7.40746
"26,07,23 02:04",29140.11,29140.11,29140,29140.01,4.70006
"26,07,23 01:49",29146,29152,29144.84,29144.97,19.11954
"26,07,23 01:34",29138.21,29138.21,29133.17,29133.18,7.06921
"26,07,23 01:19",29148.35,29148.35,29143.74,29143.75,5.27789
"26,07,23 01:04",29174,29174,29170.48,29170.48,7.33419
"26,07,23 00:49",29170.45,29171.75,29170.45,29171.74,4.11023
"26,07,23 00:34",29156.01,29163.7,29156.01,29163.7,5.3972
"26,07,23 00:19",29194.01,29194.01,29194,29194,6.32398
"26,07,23 00:04",29222,29222.01,29217.23,29217.24,8.28968
"25,07,23 23:49",29231.99,29233.8,29231.99,29233.8,2.41397
"25,07,23 23:34",29223.48,29231.6,29223.48,29231.59,11.03153
"25,07,23 23:19",29211.47,29211.47,29211.46,29211.46,2.11451
"25,07,23 23:04",29219.92,29219.92,29219.91,29219.92,3.22389
"25,07,23 22:49",29214.36,29214.37,29214.36,29214.37,2.42589
"25,07,23 22:34",29218,29218.01,29214.35,29214.35,7.13681
"25,07,23 22:19",29225,29225.01,29220.08,29222,7.02719
"25,07,23 22:04",29239.3,29245.63,29237.19,29245.62,12.20903
"25,07,23 21:49",29218.46,29218.47,29217.25,29217.25,4.12325
"25,07,23 21:34",29245.37,29245.37,29245.36,29245.37,1.89606
"25,07,23 21:19",29235.89,29235.89,29235.88,29235.88,2.82347
"25,07,23 21:04",29224.99,29225,29224.99,29224.99,4.23564
"25,07,23 20:49",29236.49,29236.49,29234,29234.01,7.96492
"25,07,23 20:34",29228.98,29228.98,29228.97,29228.98,0.89068
"25,07,23 20:19",29207.27,29207.27,29204,29204.01,5.1021
"25,07,23 20:04",29222,29225.99,29222,29225.99,7.02813
"25,07,23 19:49",29220,29220.01,29216.18,29216.19,7.1135
"25,07,23 19:34",29248.78,29248.98,29245.25,29248.97,8.09297
"25,07,23 19:19",29262,29262.01,29258.01,29258.02,10.60667
"25,07,23 19:04",29265.99,29269.99,29265.99,29266.66,8.97328
"25,07,23 18:49",29273.72,29282.67,29273.72,29282.66,12.2304
"25,07,23 18:34",29293.08,29293.09,29293.08,29293.09,2.16495
"25,07,23 18:19",29273.13,29279.02,29273.12,29279.02,9.53437
"25,07,23 18:04",29270,29275.62,29269.99,29273.5,23.00528
"25,07,23 17:49",29249.71,29249.71,29238.23,29242.57,28.79263
"25,07,23 17:34",29258.02,29258.02,29254,29254,8.95062
"25,07,23 17:19",29202.26,29202.26,29198,29201.04,7.11292
"25,07,23 17:04",29234.24,29234.25,29231.58,29231.87,10.98422
"25,07,23 16:49",29204.66,29204.66,29204.65,29204.66,3.7103
"25,07,23 16:34",29220.01,29222,29220,29221.99,8.56184
"25,07,23 16:19",29249.99,29295.76,29249.99,29290.71,107.001
"25,07,23 16:04",29188.95,29196.28,29188.94,29196.28,19.53708
"25,07,23 15:49",29224.66,29224.67,29199.99,29217.83,98.54732
"25,07,23 15:34",29189.8,29195.7,29189.8,29192,11.82351
"25,07,23 15:19",29221.99,29227.5,29221.99,29223.24,24.67784
"25,07,23 15:04",29198.54,29199.69,29196.78,29199.69,6.64281
"25,07,23 14:49",29175,29184,29174.77,29182.49,32.40473
"25,07,23 14:34",29222.87,29222.88,29194.62,29194.63,59.08682
"25,07,23 14:19",29263.36,29268.3,29263.36,29268,43.28653
"25,07,23 14:04",29250.73,29257.2,29250.72,29251.21,39.86281
"25,07,23 13:49",29242.78,29255.47,29214.35,29252.53,56.21857
"25,07,23 13:34",29209.99,29247.82,29209.99,29247.82,70.65582
"25,07,23 13:19",29125,29129.63,29124.99,29129.63,13.10079
"25,07,23 13:04",29105.42,29105.42,29082.84,29099.42,85.21507
"25,07,23 12:49",29126.89,29126.9,29124.13,29124.13,5.21613
"25,07,23 12:34",29141.53,29141.54,29141.53,29141.53,1.97534
"25,07,23 12:19",29102.91,29103.98,29102.91,29103.97,9.50232
"25,07,23 12:04",29132.97,29132.98,29132.97,29132.98,2.39109
"25,07,23 11:49",29127.5,29130.9,29127.5,29130.9,16.06792
"25,07,23 11:34",29161.99,29162,29149.42,29149.42,36.83899
"25,07,23 11:19",29156,29156.01,29150.46,29150.47,16.04012
"25,07,23 11:04",29163.14,29166,29163.13,29166,6.15308
"25,07,23 10:49",29176,29177.27,29175.99,29177.26,5.67992
"25,07,23 10:34",29182.25,29182.79,29177.5,29182.78,16.10115
"25,07,23 10:19",29180.01,29180.01,29174.96,29180,14.07569
"25,07,23 10:04",29152.83,29154.98,29147.83,29154.98,25.58172
"25,07,23 09:49",29215,29220,29212.91,29220,12.78242
"25,07,23 09:34",29187.48,29188.74,29187.48,29188.74,5.29996
"25,07,23 09:19",29174,29176,29174,29176,24.86972
"25,07,23 09:04",29182.51,29182.51,29180.1,29180.11,7.2407
"25,07,23 08:49",29165.86,29169.29,29165.86,29169.28,8.0124
"25,07,23 08:34",29136,29143.85,29136,29143.85,10.27022
"25,07,23 08:19",29133.99,29134,29128.01,29128.01,8.79448
"25,07,23 08:04",29153.05,29157.63,29153.04,29157.62,34.87154
"25,07,23 07:49",29136.61,29136.62,29123.63,29127.5,27.95478
"25,07,23 07:34",29144.51,29150,29144.51,29149.99,5.06421
"25,07,23 07:19",29146,29146,29140.55,29140.55,14.61088
"25,07,23 07:04",29165.3,29165.3,29160.05,29160.06,8.3533
"25,07,23 06:49",29138.11,29138.11,29138.1,29138.1,3.82622
"25,07,23 06:34",29126.4,29137.45,29126.39,29137.45,14.10158
"25,07,23 06:19",29132.57,29132.58,29128,29128.01,12.93434
"25,07,23 06:04",29118.22,29118.22,29116.76,29116.76,9.63714
"25,07,23 05:49",29138.01,29138.01,29138,29138,5.60826
"25,07,23 05:34",29129.29,29129.29,29129.28,29129.28,3.20523
"25,07,23 05:19",29103.83,29103.84,29103.83,29103.83,1.44398
"25,07,23 05:04",29095.99,29100,29095.99,29099.99,6.48283
"25,07,23 04:49",29078.84,29078.84,29076.19,29076.2,3.87637
"25,07,23 04:34",29098.31,29098.31,29096.47,29096.47,8.5075
"25,07,23 04:19",29098,29105.93,29098,29102.86,16.80699
"25,07,23 04:04",29115.5,29115.51,29115.5,29115.51,0.89321
"25,07,23 03:49",29098.8,29113.84,29098.8,29113.83,17.90737
"25,07,23 03:34",29096.47,29104.03,29096.47,29104.03,6.42399
"25,07,23 03:19",29124.29,29124.29,29120,29120,5.48993
"25,07,23 03:04",29134.99,29136.43,29134.99,29136.42,17.51966
"25,07,23 02:49",29151.07,29152.26,29151.06,29152.26,4.71412
"25,07,23 02:34",29144.74,29144.75,29135,29135,18.20862
"25,07,23 02:19",29097.1,29097.68,29097.1,29097.67,2.1395
"25,07,23 02:04",29085.99,29086,29076,29076,14.06152
"25,07,23 01:49",29078,29079.42,29078,29079.42,3.612
"25,07,23 01:34",29059.61,29059.61,29047.65,29047.66,20.34202
"25,07,23 01:19",29075,29082.44,29075,29082.44,5.24021
"25,07,23 01:04",29100.17,29102,29100.16,29101.99,6.06648
"25,07,23 00:49",29135.31,29135.32,29126.04,29126.25,13.93834
"25,07,23 00:34",29181.6,29181.61,29164,29164,12.83921
"25,07,23 00:19",29158.71,29158.71,29155.9,29155.9,4.5733
"25,07,23 00:04",29177.66,29177.66,29177.65,29177.65,3.14303
"24,07,23 23:49",29176.09,29176.1,29176.09,29176.1,3.8338
"24,07,23 23:34",29178.34,29181.63,29178.34,29181.62,10.22975
"24,07,23 23:19",29184.03,29184.04,29184.03,29184.03,1.41135
"24,07,23 23:04",29165.12,29165.12,29161.44,29161.45,19.43302
"24,07,23 22:49",29152.01,29152.02,29150.37,29150.38,2.57352
"24,07,23 22:34",29163.46,29167.67,29163.46,29167.67,12.38616
"24,07,23 22:19",29173.64,29173.64,29167.74,29167.74,5.78034
"24,07,23 22:04",29187.89,29187.9,29180,29180,9.91993
"24,07,23 21:49",29157.32,29157.33,29155.56,29155.57,4.83409
"24,07,23 21:34",29160.62,29160.62,29160.61,29160.61,1.58994
"24,07,23 21:19",29145.49,29145.49,29145.48,29145.49,2.04421
"24,07,23 21:04",29136.72,29144,29136.71,29143.99,4.89768
"24,07,23 20:49",29144.02,29147.26,29142,29142,13.85225
"24,07,23 20:34",29132.01,29132.01,29130.83,29130.84,3.11076
"24,07,23 20:19",29125.61,29125.61,29125.29,29125.3,2.50487
"24,07,23 20:04",29112.21,29112.22,29110.84,29110.85,4.91967
"24,07,23 19:49",29124.83,29125.58,29120.74,29120.74,13.31794
"24,07,23 19:34",29148.01,29148.01,29128,29128,16.7346
"24,07,23 19:19",29131.1,29135.38,29131.1,29135.37,9.87279
"24,07,23 19:04",29136,29139.8,29136,29139.8,5.05967
"24,07,23 18:49",29125.01,29134,29125,29126.92,26.448
"24,07,23 18:34",29089.16,29089.16,29089.15,29089.15,2.32661
"24,07,23 18:19",29010.52,29010.53,29006.05,29006.05,31.46657
"24,07,23 18:04",29030.93,29030.94,29018.93,29018.93,12.66178
"24,07,23 17:49",29068.24,29072,29066.44,29072,18.63286
"24,07,23 17:34",29098.19,29098.19,29048.71,29049.99,65.36615
"24,07,23 17:19",29102.63,29102.63,29099.01,29099.02,7.66717
"24,07,23 17:04",29077.51,29098,29077.51,29088.01,43.70119
"24,07,23 16:49",29113.32,29119.28,29113.31,29114.55,14.06008
"24,07,23 16:34",29107.9,29111.4,29103.69,29108.85,24.53981
"24,07,23 16:19",29029.62,29033.05,29026,29033.05,31.76482
"24,07,23 16:04",29115.99,29130,29115.99,29130,60.725
